"sim.id","model","name","LH","aicc","delta.aicc","w","tau0","gamma","lamb0","mu0","alpha","beta","eps"
"3973","6","Pure birth varying speciation (coalescent approx)",808.43575960005,-1612.85473598332,162.641093307364,0,NA,NA,0.0324589268294057,NA,-0.00117712337085502,NA,NA
"3974","1","Equilibrium constant rate",673.110057015194,-1344.21436690395,265.699891967596,0,0.07409,NA,NA,NA,NA,NA,NA
"3974","2","Equilibrium variable rate",751.14591737446,-1498.27456856187,111.639690309677,0,0.0451814652827757,0.0198781634366306,NA,NA,NA,NA,NA
"3974","3","Birth-death constant rates (coalescent approx)",751.146050161208,-1498.27483413537,111.639424736181,0,NA,NA,0.0451397285046675,0.0252461106348892,NA,NA,NA
"3974","4a","Birth-death varying speciation constant extinction (coalescent approx)",807.974420502056,-1609.91425887155,0,1,NA,NA,0.0468413716039281,0.0468413715182253,0.0076348135442119,NA,NA
"3974","4b","Birth-death constant speciation varying extinction (coalescent approx)",797.925368877452,-1589.81615562234,20.0981032492077,0,NA,NA,0.0539044841071135,0.0539044840185645,NA,-0.0137766336936163,NA
"3974","4c","Birth-death constant extinction fraction (coalescent approx)",768.163358168199,-1530.29213420383,79.622124667713,0,NA,NA,0.0421588072287705,NA,0.0124667401578394,NA,0.841940352166722
"3974","4d","Birth-death varying speciation and extinction (coalescent approx)",796.14263567912,-1584.22755130052,25.6867075710272,0,NA,NA,0.0449490599160282,0.044949059775531,0.00175556268617514,-0.0162124499448653,NA
"3974","5","Pure birth constant speciation (coalescent approx)",726.204452540877,-1450.40315795532,159.51110091623,0,NA,NA,0.0295576171875,NA,NA,NA,NA
"3974","6","Pure birth varying speciation (coalescent approx)",728.429257328901,-1452.84124847075,157.073010400795,0,NA,NA,0.0326227844013164,NA,-0.00276886055287771,NA,NA
"5525","1","Equilibrium constant rate",9590.70552936023,-19179.409561154,196.734057319354,0,0.27017,NA,NA,NA,NA,NA,NA
"5525","2","Equilibrium variable rate",9621.41203114802,-19238.819567914,137.324050559342,0,0.244172375021728,0.00855930464058385,NA,NA,NA,NA,NA
"5525","3","Birth-death constant rates (coalescent approx)",9621.41220680151,-19238.819919221,137.323699252371,0,NA,NA,0.24412814633526,0.235545148459485,NA,NA,NA
"5525","4a","Birth-death varying speciation constant extinction (coalescent approx)",9125.32013825863,-18244.6312843854,1131.51233408798,0,NA,NA,0.132473796029594,2.77558702623945e-07,-0.0376944696961948,NA,NA
"5525","4b","Birth-death constant speciation varying extinction (coalescent approx)",9691.07630530262,-19376.1436184734,0,1,NA,NA,0.245251485135955,0.245251484502512,NA,-0.00163921728274728,NA
"5525","4c","Birth-death constant extinction fraction (coalescent approx)",9626.76308054627,-19247.5171689607,128.626449512707,0,NA,NA,0.240851675895396,NA,0.00508573408422575,NA,0.983171542584127
"5525","4d","Birth-death varying speciation and extinction (coalescent approx)",9523.21694741897,-19038.4189023342,337.724716139175,0,NA,NA,0.159530024793824,0.159528809815369,0.0100510211778353,0.00880001670571306,NA
"5525","5","Pure birth constant speciation (coalescent approx)",7956.12167060598,-15910.2418436455,3465.90177482785,0,NA,NA,0.04887890625,NA,NA,NA,NA
"5525","6","Pure birth varying speciation (coalescent approx)",9125.32177171185,-18246.6390490417,1129.50456943169,0,NA,NA,0.132584416909973,NA,-0.0377548702011465,NA,NA
"5525-30000","1","Equilibrium constant rate",7016.54484583884,-14031.0881991404,1069.99795322413,0,0.10189,NA,NA,NA,NA,NA,NA
"5525-30000","2","Equilibrium variable rate",7352.27670445006,-14700.5489296168,400.537222747693,0,0.0622547790774196,0.0266352711641122,NA,NA,NA,NA,NA
"5525-30000","3","Birth-death constant rates (coalescent approx)",7352.27765257538,-14700.5508258674,400.535326497062,0,NA,NA,0.0623372656646575,0.0357321675788091,NA,NA,NA
"5525-30000","4a","Birth-death varying speciation constant extinction (coalescent approx)",7553.54755713819,-15101.0861523645,0,0.98,NA,NA,0.0693533201953608,0.069353317901201,0.00806807698769128,NA,NA
"5525-30000","4b","Birth-death constant speciation varying extinction (coalescent approx)",7523.48619812211,-15040.9634343323,60.1227180321621,0,NA,NA,0.0758848089234426,0.0758848075188807,NA,-0.0149729226288475,NA
"5525-30000","4c","Birth-death constant extinction fraction (coalescent approx)",7425.04598549902,-14844.0830090862,257.003143278336,0,NA,NA,0.0595951186978575,NA,0.0165662589436265,NA,0.866086997158714
"5525-30000","4d","Birth-death varying speciation and extinction (coalescent approx)",7550.57478002831,-15093.1346179573,7.95153440724971,0.02,NA,NA,0.0660034402974547,0.0660034388753663,0.0132550747618102,0.00818151993384254,NA
"5525-30000","5","Pure birth constant speciation (coalescent approx)",7232.8342597256,-14463.6670269139,637.419125450609,0,NA,NA,0.03953125,NA,NA,NA,NA
"5525-30000","6","Pure birth varying speciation (coalescent approx)",7251.79494035844,-14499.5854014336,601.500750930933,0,NA,NA,0.045123156109636,NA,-0.00456200319862769,NA,NA
"5526","1","Equilibrium constant rate",9346.3601533892,-18690.7188013211,214.311918452811,0,0.25241,NA,NA,NA,NA,NA,NA
"5526","2","Equilibrium variable rate",9381.06463389879,-18758.1247497253,146.90597004865,0,0.22623840366175,0.0088211904506761,NA,NA,NA,NA,NA
"5526","3","Birth-death constant rates (coalescent approx)",9381.06466547416,-18758.124812876,146.9059068979,0,NA,NA,0.226172950479508,0.217348675946096,NA,NA,NA
"5526","4a","Birth-death varying speciation constant extinction (coalescent approx)",8891.50956515438,-17777.0100907607,1128.0206290132,0,NA,NA,0.122955517814467,1.41278167454139e-08,-0.034874070792905,NA,NA
"5526","4b","Birth-death constant speciation varying extinction (coalescent approx)",9455.51987966098,-18905.0307197739,0,1,NA,NA,0.226907522334376,0.226903674653016,NA,-0.00175283287454439,NA
"5526","4c","Birth-death constant extinction fraction (coalescent approx)",9387.35704797666,-18768.7050564053,136.325663368643,0,NA,NA,0.222781193924132,NA,0.00526639587072369,NA,0.981500362306796
"5526","4d","Birth-death varying speciation and extinction (coalescent approx)",9353.24295824658,-18698.4708449031,206.559874870822,0,NA,NA,0.219401734024446,0.219401730999301,-0.0240439326825855,-0.0418160869187573,NA
"5526","5","Pure birth constant speciation (coalescent approx)",7800.20540121489,-15598.4092969725,3306.62142280143,0,NA,NA,0.04697265625,NA,NA,NA,NA
"5526","6","Pure birth varying speciation (coalescent approx)",8891.50974560456,-17779.0149731368,1126.0157466371,0,NA,NA,0.122988865572659,NA,-0.0348876544355352,NA,NA
"5526-30000","1","Equilibrium constant rate",6907.34177939317,-13812.6820493524,970.674697021541,0,0.10185,NA,NA,NA,NA,NA,NA
"5526-30000","2","Equilibrium variable rate",7201.87597460739,-14399.7474192034,383.609327170479,0,0.0644424540431909,0.0239839046174424,NA,NA,NA,NA,NA
"5526-30000","3","Birth-death constant rates (coalescent approx)",7201.87668136272,-14399.7488327141,383.607913659816,0,NA,NA,0.0644601554028951,0.0404633899608441,NA,NA,NA
"5526-30000","4a","Birth-death varying speciation constant extinction (coalescent approx)",7394.68290490902,-14783.3567463739,0,1,NA,NA,0.0707918848071305,0.0707918809657767,0.00714201799405964,NA,NA
"5526-30000","4b","Birth-death constant speciation varying extinction (coalescent approx)",7372.94255142423,-14739.8760394044,43.4807069695762,0,NA,NA,0.0765341327481265,0.0765341316488454,NA,-0.0127485933471963,NA
"5526-30000","4c","Birth-death constant extinction fraction (coalescent approx)",7265.87028509695,-14525.7315067498,257.62523962414,0,NA,NA,0.0615834589127272,NA,0.0148794792559155,NA,0.876948100017359
"5526-30000","4d","Birth-death varying speciation and extinction (coalescent approx)",7290.78474347658,-14573.5543755062,209.802370867681,0,NA,NA,0.052075339341993,0.0520732538754947,0.025748135637282,0.0244176522196712,NA
"5526-30000","5","Pure birth constant speciation (coalescent approx)",7044.74668697616,-14087.4918645184,695.864881855568,0,NA,NA,0.0381796875,NA,NA,NA,NA
"5526-30000","6","Pure birth varying speciation (coalescent approx)",7079.27141700754,-14154.5383040038,628.818442370171,0,NA,NA,0.0456630560498582,NA,-0.00594281972810652,NA,NA
"5527","1","Equilibrium constant rate",9628.17867794267,-19254.355873855,174.316442517847,0,0.26121,NA,NA,NA,NA,NA,NA
"5527","2","Equilibrium variable rate",9648.62025812752,-19293.236068516,135.436247856836,0,0.240425422597504,0.00652110849735129,NA,NA,NA,NA,NA
"5527","3","Birth-death constant rates (coalescent approx)",9648.62032937409,-19293.2362110091,135.436105363682,0,NA,NA,0.240333354220227,0.233809204000041,NA,NA,NA
"5527","4a","Birth-death varying speciation constant extinction (coalescent approx)",9104.03086529345,-18202.0528318105,1226.61948456232,0,NA,NA,0.127273225628596,4.48358774106652e-08,-0.0367460056982318,NA,NA
"5527","4b","Birth-death constant speciation varying extinction (coalescent approx)",9717.34060757461,-19428.6723163728,0,0.87,NA,NA,0.238669450352578,0.238669440558275,NA,-0.00138010889608867,NA
"5527","4c","Birth-death constant extinction fraction (coalescent approx)",9652.36874217175,-19298.7285855671,129.94373080572,0,NA,NA,0.237293169063654,NA,0.00388715877017191,NA,0.986295593578469
"5527","4d","Birth-death varying speciation and extinction (coalescent approx)",9716.41799885419,-19424.8211609131,3.8511554596771,0.13,NA,NA,0.250017431700274,0.249869265417493,-0.0106913723035404,-0.0144899398748928,NA
"5527","5","Pure birth constant speciation (coalescent approx)",7884.81087233882,-15767.6202626472,3661.05205372555,0,NA,NA,0.0458125,NA,NA,NA,NA
"5527","6","Pure birth varying speciation (coalescent approx)",9104.0886811848,-18204.1729146305,1224.49940174227,0,NA,NA,0.128016321887883,NA,-0.0370697531236443,NA,NA
"5527-30000","1","Equilibrium constant rate",7055.91410597852,-14109.8267143906,1033.40818975635,0,0.10473,NA,NA,NA,NA,NA,NA
"5527-30000","2","Equilibrium variable rate",7376.22632980896,-14748.4481652359,394.786738911036,0,0.0648976354414027,0.0262084894699055,NA,NA,NA,NA,NA
"5527-30000","3","Birth-death constant rates (coalescent approx)",7376.22642489892,-14748.4483554158,394.78654873111,0,NA,NA,0.0648671217616015,0.0386450431405809,NA,NA,NA
"5527-30000","4a","Birth-death varying speciation constant extinction (coalescent approx)",7574.62194813941,-15143.2349041469,0,1,NA,NA,0.0724125090146467,0.0724125085386914,0.00767872182456903,NA,NA
"5527-30000","4b","Birth-death constant speciation varying extinction (coalescent approx)",7550.04863437322,-15094.0882766145,49.1466275323874,0,NA,NA,0.0782462910284864,0.0782462769988713,NA,-0.0142848237121077,NA
"5527-30000","4c","Birth-death constant extinction fraction (coalescent approx)",7447.66408571849,-14889.3191793051,253.91572484184,0,NA,NA,0.0620053362285037,NA,0.0163399186331625,NA,0.87162315212504
"5527-30000","4d","Birth-death varying speciation and extinction (coalescent approx)",7514.7404403514,-15021.4658881991,121.769015947877,0,NA,NA,0.0569538061813596,0.0569537957968403,0.00794287753333437,-0.00293891155642853,NA
"5527-30000","5","Pure birth constant speciation (coalescent approx)",7241.57984995226,-14481.1582023381,662.076701808872,0,NA,NA,0.04,NA,NA,NA,NA
"5527-30000","6","Pure birth varying speciation (coalescent approx)",7265.27732190686,-14526.5501494317,616.684754715245,0,NA,NA,0.046345413835514,NA,-0.00511442465887939,NA,NA
"5528","1","Equilibrium constant rate",9838.62019348187,-19675.238917456,187.794410592924,0,0.27153,NA,NA,NA,NA,NA,NA
"5528","2","Equilibrium variable rate",9866.03968452973,-19728.0749589161,134.95836913283,0,0.247215918203376,0.00782280744751952,NA,NA,NA,NA,NA
"5528","3","Birth-death constant rates (coalescent approx)",9866.03979798875,-19728.0751858342,134.958142214782,0,NA,NA,0.247110997503597,0.239288555353302,NA,NA,NA
"5528","4a","Birth-death varying speciation constant extinction (coalescent approx)",9334.71360039448,-18663.4183772595,1199.61495078941,0,NA,NA,0.13202110221026,3.72395187397096e-08,-0.0375554746575733,NA,NA
"5528","4b","Birth-death constant speciation varying extinction (coalescent approx)",9934.52107578919,-19863.033328049,0,0.72,NA,NA,0.24758588302146,0.247585882211764,NA,-0.0014626131916885,NA
"5528","4c","Birth-death constant extinction fraction (coalescent approx)",9870.90855352748,-19735.8082835256,127.225044523406,0,NA,NA,0.243925518524645,NA,0.00465156786021576,NA,0.984650106918948
"5528","4d","Birth-death varying speciation and extinction (coalescent approx)",9934.56500345284,-19861.1152956148,1.91803243418326,0.28,NA,NA,0.237639565580516,0.237635502118429,-0.00310693442294875,-0.00538746440630519,NA
"5528","5","Pure birth constant speciation (coalescent approx)",8085.14725323625,-16168.2930369648,3694.74029108416,0,NA,NA,0.04750390625,NA,NA,NA,NA
"5528","6","Pure birth varying speciation (coalescent approx)",9334.71360872128,-18665.4228072992,1197.61052074972,0,NA,NA,0.132013977870144,NA,-0.0375546967904021,NA,NA
"5528-30000","1","Equilibrium constant rate",6923.65501435962,-13845.3085361819,894.487267221253,0,0.09833,NA,NA,NA,NA,NA,NA
"5528-30000","2","Equilibrium variable rate",7185.06443486106,-14366.1243904388,373.671412964371,0,0.0644863620528458,0.0209204885997079,NA,NA,NA,NA,NA
"5528-30000","3","Birth-death constant rates (coalescent approx)",7185.06462816673,-14366.1247770501,373.67102635304,0,NA,NA,0.0644700753724092,0.0435491187498408,NA,NA,NA
"5528-30000","4a","Birth-death varying speciation constant extinction (coalescent approx)",7372.90238265753,-14739.7958034032,0,1,NA,NA,0.0690963979525483,0.0690963957677462,0.00633637343029179,NA,NA
"5528-30000","4b","Birth-death constant speciation varying extinction (coalescent approx)",7332.27736811504,-14658.5457743182,81.2500290849785,0,NA,NA,0.064449835089336,0.0644498305226742,NA,-0.0159958099947548,NA
"5528-30000","4c","Birth-death constant extinction fraction (coalescent approx)",7240.45942249379,-14474.9098830757,264.885920327481,0,NA,NA,0.0614747548594703,NA,0.0129364957346704,NA,0.886203157822739
"5528-30000","4d","Birth-death varying speciation and extinction (coalescent approx)",7295.37663775964,-14582.7383334199,157.057469983274,0,NA,NA,0.0685768600621407,0.0685768578069852,-0.00495360589919244,-0.0255231371564913,NA
"5528-30000","5","Pure birth constant speciation (coalescent approx)",6983.83070506319,-13965.6599175891,774.135885814119,0,NA,NA,0.03576953125,NA,NA,NA,NA
"5528-30000","6","Pure birth varying speciation (coalescent approx)",7040.56677439158,-14077.1290694998,662.666733903348,0,NA,NA,0.0450853638748522,NA,-0.00724016861397831,NA,NA
"5529","1","Equilibrium constant rate",9734.46785484025,-19466.9342276501,139.989822874348,0,0.27161,NA,NA,NA,NA,NA,NA
"5529","2","Equilibrium variable rate",9751.40401744043,-19498.8035871418,108.120463382682,0,0.251440727898577,0.00616748408572206,NA,NA,NA,NA,NA
"5529","3","Birth-death constant rates (coalescent approx)",9751.40466378525,-19498.8048798314,108.119170693037,0,NA,NA,0.251653429836897,0.245497485232349,NA,NA,NA
"5529","4a","Birth-death varying speciation constant extinction (coalescent approx)",9190.79076275275,-18375.5726267291,1231.35142379538,0,NA,NA,0.132608073523694,1.81857344158559e-07,-0.0385489473613474,NA,NA
"5529","4b","Birth-death constant speciation varying extinction (coalescent approx)",9806.46647465044,-19606.9240505245,0,1,NA,NA,0.221774547195142,0.221774499526582,NA,-0.00173976334023859,NA
"5529","4c","Birth-death constant extinction fraction (coalescent approx)",9754.59941372593,-19503.1899286754,103.734121849036,0,NA,NA,0.248534771995584,NA,0.00368965887957025,NA,0.987421288646357
"5529","4d","Birth-death varying speciation and extinction (coalescent approx)",9429.77202244771,-18851.5292081002,755.394842424295,0,NA,NA,0.188750419923991,0.188749808480541,-0.0371881272434386,-0.118790134139166,NA
"5529","5","Pure birth constant speciation (coalescent approx)",7975.21435623872,-15948.4272304471,3658.49682007741,0,NA,NA,0.0473671875,NA,NA,NA,NA
"5529","6","Pure birth varying speciation (coalescent approx)",9190.80091378341,-18377.5973798278,1229.32667069672,0,NA,NA,0.132688464420072,NA,-0.0386445606455598,NA,NA
"5529-30000","1","Equilibrium constant rate",6854.1062740681,-13706.2110455066,902.781516743909,0,0.09821,NA,NA,NA,NA,NA,NA
"5529-30000","2","Equilibrium variable rate",7105.62814650023,-14207.2517834176,401.740778832904,0,0.0641615797419346,0.0210111325508209,NA,NA,NA,NA,NA
"5529-30000","3","Birth-death constant rates (coalescent approx)",7105.62845534562,-14207.2524011084,401.740161142117,0,NA,NA,0.0641358986958299,0.0431296097794977,NA,NA,NA
