"sim.id","model","name","LH","aicc","delta.aicc","w","tau0","gamma","lamb0","mu0","alpha","beta","eps"
"5527","4b","Birth-death constant speciation varying extinction (coalescent approx)",9717.340608,-19428.67232,0,0.87,NA,NA,0.23866945,0.238669441,NA,-0.001380109,NA
"5527","4c","Birth-death constant extinction fraction (coalescent approx)",9652.368742,-19298.72859,129.9437308,0,NA,NA,0.237293169,NA,0.003887159,NA,0.986295594
"5527","4d","Birth-death varying speciation and extinction (coalescent approx)",9716.417999,-19424.82116,3.85115546,0.13,NA,NA,0.250017432,0.249869265,-0.010691372,-0.01448994,NA
"5527","5","Pure birth constant speciation (coalescent approx)",7884.810872,-15767.62026,3661.052054,0,NA,NA,0.0458125,NA,NA,NA,NA
"5527","6","Pure birth varying speciation (coalescent approx)",9104.088681,-18204.17291,1224.499402,0,NA,NA,0.128016322,NA,-0.037069753,NA,NA
"5527-30000","1","Equilibrium constant rate",7055.914106,-14109.82671,1033.40819,0,0.10473,NA,NA,NA,NA,NA,NA
"5527-30000","2","Equilibrium variable rate",7376.22633,-14748.44817,394.7867389,0,0.064897635,0.026208489,NA,NA,NA,NA,NA
"5527-30000","3","Birth-death constant rates (coalescent approx)",7376.226425,-14748.44836,394.7865487,0,NA,NA,0.064867122,0.038645043,NA,NA,NA
"5527-30000","4a","Birth-death varying speciation constant extinction (coalescent approx)",7574.621948,-15143.2349,0,1,NA,NA,0.072412509,0.072412509,0.007678722,NA,NA
"5527-30000","4b","Birth-death constant speciation varying extinction (coalescent approx)",7550.048634,-15094.08828,49.14662753,0,NA,NA,0.078246291,0.078246277,NA,-0.014284824,NA
"5527-30000","4c","Birth-death constant extinction fraction (coalescent approx)",7447.664086,-14889.31918,253.9157248,0,NA,NA,0.062005336,NA,0.016339919,NA,0.871623152
"5527-30000","4d","Birth-death varying speciation and extinction (coalescent approx)",7514.74044,-15021.46589,121.7690159,0,NA,NA,0.056953806,0.056953796,0.007942878,-0.002938912,NA
"5527-30000","5","Pure birth constant speciation (coalescent approx)",7241.57985,-14481.1582,662.0767018,0,NA,NA,0.04,NA,NA,NA,NA
"5527-30000","6","Pure birth varying speciation (coalescent approx)",7265.277322,-14526.55015,616.6847547,0,NA,NA,0.046345414,NA,-0.005114425,NA,NA
"5528","1","Equilibrium constant rate",9838.620193,-19675.23892,187.7944106,0,0.27153,NA,NA,NA,NA,NA,NA
"5528","2","Equilibrium variable rate",9866.039685,-19728.07496,134.9583691,0,0.247215918,0.007822807,NA,NA,NA,NA,NA
"5528","3","Birth-death constant rates (coalescent approx)",9866.039798,-19728.07519,134.9581422,0,NA,NA,0.247110998,0.239288555,NA,NA,NA
"5528","4a","Birth-death varying speciation constant extinction (coalescent approx)",9334.7136,-18663.41838,1199.614951,0,NA,NA,0.132021102,3.72e-08,-0.037555475,NA,NA
"5528","4b","Birth-death constant speciation varying extinction (coalescent approx)",9934.521076,-19863.03333,0,0.72,NA,NA,0.247585883,0.247585882,NA,-0.001462613,NA
"5528","4c","Birth-death constant extinction fraction (coalescent approx)",9870.908554,-19735.80828,127.2250445,0,NA,NA,0.243925519,NA,0.004651568,NA,0.984650107
"5528","4d","Birth-death varying speciation and extinction (coalescent approx)",9934.565003,-19861.1153,1.918032434,0.28,NA,NA,0.237639566,0.237635502,-0.003106934,-0.005387464,NA
"5528","5","Pure birth constant speciation (coalescent approx)",8085.147253,-16168.29304,3694.740291,0,NA,NA,0.047503906,NA,NA,NA,NA
"5528","6","Pure birth varying speciation (coalescent approx)",9334.713609,-18665.42281,1197.610521,0,NA,NA,0.132013978,NA,-0.037554697,NA,NA
"5528-30000","1","Equilibrium constant rate",6923.655014,-13845.30854,894.4872672,0,0.09833,NA,NA,NA,NA,NA,NA
"5528-30000","2","Equilibrium variable rate",7185.064435,-14366.12439,373.671413,0,0.064486362,0.020920489,NA,NA,NA,NA,NA
"5528-30000","3","Birth-death constant rates (coalescent approx)",7185.064628,-14366.12478,373.6710264,0,NA,NA,0.064470075,0.043549119,NA,NA,NA
"5528-30000","4a","Birth-death varying speciation constant extinction (coalescent approx)",7372.902383,-14739.7958,0,1,NA,NA,0.069096398,0.069096396,0.006336373,NA,NA
"5528-30000","4b","Birth-death constant speciation varying extinction (coalescent approx)",7332.277368,-14658.54577,81.25002908,0,NA,NA,0.064449835,0.064449831,NA,-0.01599581,NA
"5528-30000","4c","Birth-death constant extinction fraction (coalescent approx)",7240.459422,-14474.90988,264.8859203,0,NA,NA,0.061474755,NA,0.012936496,NA,0.886203158
"5528-30000","4d","Birth-death varying speciation and extinction (coalescent approx)",7295.376638,-14582.73833,157.05747,0,NA,NA,0.06857686,0.068576858,-0.004953606,-0.025523137,NA
"5528-30000","5","Pure birth constant speciation (coalescent approx)",6983.830705,-13965.65992,774.1358858,0,NA,NA,0.035769531,NA,NA,NA,NA
"5528-30000","6","Pure birth varying speciation (coalescent approx)",7040.566774,-14077.12907,662.6667339,0,NA,NA,0.045085364,NA,-0.007240169,NA,NA
"5529","1","Equilibrium constant rate",9734.467855,-19466.93423,139.9898229,0,0.27161,NA,NA,NA,NA,NA,NA
"5529","2","Equilibrium variable rate",9751.404017,-19498.80359,108.1204634,0,0.251440728,0.006167484,NA,NA,NA,NA,NA
"5529","3","Birth-death constant rates (coalescent approx)",9751.404664,-19498.80488,108.1191707,0,NA,NA,0.25165343,0.245497485,NA,NA,NA
"5529","4a","Birth-death varying speciation constant extinction (coalescent approx)",9190.790763,-18375.57263,1231.351424,0,NA,NA,0.132608074,1.82e-07,-0.038548947,NA,NA
"5529","4b","Birth-death constant speciation varying extinction (coalescent approx)",9806.466475,-19606.92405,0,1,NA,NA,0.221774547,0.2217745,NA,-0.001739763,NA
"5529","4c","Birth-death constant extinction fraction (coalescent approx)",9754.599414,-19503.18993,103.7341218,0,NA,NA,0.248534772,NA,0.003689659,NA,0.987421289
"5529","4d","Birth-death varying speciation and extinction (coalescent approx)",9429.772022,-18851.52921,755.3948424,0,NA,NA,0.18875042,0.188749808,-0.037188127,-0.118790134,NA
"5529","5","Pure birth constant speciation (coalescent approx)",7975.214356,-15948.42723,3658.49682,0,NA,NA,0.047367188,NA,NA,NA,NA
"5529","6","Pure birth varying speciation (coalescent approx)",9190.800914,-18377.59738,1229.326671,0,NA,NA,0.132688464,NA,-0.038644561,NA,NA
"5529-30000","1","Equilibrium constant rate",6854.106274,-13706.21105,902.7815167,0,0.09821,NA,NA,NA,NA,NA,NA
"5529-30000","2","Equilibrium variable rate",7105.628147,-14207.25178,401.7407788,0,0.06416158,0.021011133,NA,NA,NA,NA,NA
"5529-30000","3","Birth-death constant rates (coalescent approx)",7105.628455,-14207.2524,401.7401611,0,NA,NA,0.064135899,0.04312961,NA,NA,NA
"5529-30000","4a","Birth-death varying speciation constant extinction (coalescent approx)",7307.500792,-14608.99256,0,1,NA,NA,0.067586892,0.06758689,0.006810505,NA,NA
"5529-30000","4b","Birth-death constant speciation varying extinction (coalescent approx)",7286.901484,-14567.79395,41.19861636,0,NA,NA,0.073866246,0.073866246,NA,-0.011547926,NA
"5529-30000","4c","Birth-death constant extinction fraction (coalescent approx)",7162.709952,-14319.41088,289.5816816,0,NA,NA,0.060524002,NA,0.013186572,NA,0.881015091
"5529-30000","4d","Birth-death varying speciation and extinction (coalescent approx)",7302.486094,-14596.95714,12.03541826,0,NA,NA,0.067678502,0.067678501,0.009853298,0.004872601,NA
"5529-30000","5","Pure birth constant speciation (coalescent approx)",6917.535155,-13833.06881,775.9237548,0,NA,NA,0.035964844,NA,NA,NA,NA
"5529-30000","6","Pure birth varying speciation (coalescent approx)",6962.009229,-13920.01395,688.9786141,0,NA,NA,0.044449112,NA,-0.006802383,NA,NA
"5530","1","Equilibrium constant rate",9585.457198,-19168.9129,205.9287358,0,0.26553,NA,NA,NA,NA,NA,NA
"5530","2","Equilibrium variable rate",9611.462376,-19218.92027,155.9213673,0,0.241187954,0.007890231,NA,NA,NA,NA,NA
"5530","3","Birth-death constant rates (coalescent approx)",9611.46273,-19218.92098,155.9206595,0,NA,NA,0.241083068,0.233176595,NA,NA,NA
"5530","4a","Birth-death varying speciation constant extinction (coalescent approx)",9078.708084,-18151.40721,1223.434434,0,NA,NA,0.129104071,3.66e-10,-0.037315141,NA,NA
"5530","4b","Birth-death constant speciation varying extinction (coalescent approx)",9690.425301,-19374.84164,0,1,NA,NA,0.238882321,0.238882319,NA,-0.001746838,NA
"5530","4c","Birth-death constant extinction fraction (coalescent approx)",9616.603537,-19227.19811,147.6435282,0,NA,NA,0.237286023,NA,0.004779314,NA,0.983662312
"5530","4d","Birth-death varying speciation and extinction (coalescent approx)",9565.837824,-19123.66071,251.1809335,0,NA,NA,0.243241234,0.243241232,-0.028712053,-0.049673743,NA
"5530","5","Pure birth constant speciation (coalescent approx)",7991.387333,-15980.77317,3394.068466,0,NA,NA,0.048808594,NA,NA,NA,NA
"5530","6","Pure birth varying speciation (coalescent approx)",9078.708131,-18153.41178,1221.429857,0,NA,NA,0.129103341,NA,-0.037310895,NA,NA
"5530-30000","1","Equilibrium constant rate",6960.046581,-13918.09164,974.5628042,0,0.10633,NA,NA,NA,NA,NA,NA
"5530-30000","2","Equilibrium variable rate",7294.761204,-14585.51785,307.1365984,0,0.066296856,0.026578262,NA,NA,NA,NA,NA
"5530-30000","3","Birth-death constant rates (coalescent approx)",7294.761588,-14585.51862,307.1358315,0,NA,NA,0.06634127,0.039776221,NA,NA,NA
"5530-30000","4a","Birth-death varying speciation constant extinction (coalescent approx)",7449.202678,-14892.39623,0.258214119,0.47,NA,NA,0.074127922,0.074127909,0.007036156,NA,NA
"5530-30000","4b","Birth-death constant speciation varying extinction (coalescent approx)",7433.501564,-14860.99401,31.66044227,0,NA,NA,0.08079309,0.080792702,NA,-0.012792736,NA
"5530-30000","4c","Birth-death constant extinction fraction (coalescent approx)",7355.173846,-14704.33857,188.3158781,0,NA,NA,0.065208243,NA,0.015947865,NA,0.882912772
"5530-30000","4d","Birth-death varying speciation and extinction (coalescent approx)",7450.334828,-14892.65445,0,0.53,NA,NA,0.074087224,0.074087216,0.01045412,0.005495636,NA
"5530-30000","5","Pure birth constant speciation (coalescent approx)",7146.93359,-14291.86566,600.7887864,0,NA,NA,0.04034375,NA,NA,NA,NA
"5530-30000","6","Pure birth varying speciation (coalescent approx)",7189.813493,-14375.62243,517.0320207,0,NA,NA,0.04866691,NA,-0.00631059,NA,NA
"5531","1","Equilibrium constant rate",9846.341195,-19690.68091,186.9341732,0,0.27929,NA,NA,NA,NA,NA,NA
"5531","2","Equilibrium variable rate",9869.385985,-19734.76753,142.8475499,0,0.255730947,0.007445135,NA,NA,NA,NA,NA
"5531","3","Birth-death constant rates (coalescent approx)",9869.386101,-19734.76777,142.847317,0,NA,NA,0.255722481,0.248267805,NA,NA,NA
"5531","4a","Birth-death varying speciation constant extinction (coalescent approx)",9326.805959,-18647.60305,1230.012038,0,NA,NA,0.136790498,7.8e-08,-0.039523576,NA,NA
"5531","4b","Birth-death constant speciation varying extinction (coalescent approx)",9941.811979,-19877.61508,0,0.99,NA,NA,0.253594589,0.253594582,NA,-0.001574136,NA
"5531","4c","Birth-death constant extinction fraction (coalescent approx)",9873.720303,-19741.43173,136.183351,0,NA,NA,0.252254076,NA,0.004469981,NA,0.985413047
"5531","4d","Birth-death varying speciation and extinction (coalescent approx)",9938.308922,-19868.60305,9.012032938,0.01,NA,NA,0.270702736,0.269072956,-0.004897512,-0.007020705,NA
"5531","5","Pure birth constant speciation (coalescent approx)",8127.389794,-16252.77811,3624.836974,0,NA,NA,0.049390625,NA,NA,NA,NA
"5531","6","Pure birth varying speciation (coalescent approx)",9326.80621,-18649.60799,1228.007099,0,NA,NA,0.136796646,NA,-0.039514432,NA,NA
"5531-30000","1","Equilibrium constant rate",6846.117284,-13690.23306,1070.92896,0,0.10017,NA,NA,NA,NA,NA,NA
"5531-30000","2","Equilibrium variable rate",7200.913887,-14397.82323,363.3387823,0,0.060382598,0.027266131,NA,NA,NA,NA,NA
"5531-30000","3","Birth-death constant rates (coalescent approx)",7200.914105,-14397.82367,363.3383461,0,NA,NA,0.060410813,0.033141816,NA,NA,NA
"5531-30000","4a","Birth-death varying speciation constant extinction (coalescent approx)",7383.585549,-14761.16202,0,0.63,NA,NA,0.069258092,0.069258008,0.007746604,NA,NA
"5531-30000","4b","Birth-death constant speciation varying extinction (coalescent approx)",7357.569691,-14709.1303,52.03171609,0,NA,NA,0.077534825,0.077534822,NA,-0.013227364,NA
"5531-30000","4c","Birth-death constant extinction fraction (coalescent approx)",7272.659902,-14539.31072,221.8512924,0,NA,NA,0.058724166,NA,0.016603888,NA,0.866768368
"5531-30000","4d","Birth-death varying speciation and extinction (coalescent approx)",7384.049514,-14760.08389,1.078128472,0.37,NA,NA,0.068695656,0.068695656,0.00901456,0.002192518,NA
"5531-30000","5","Pure birth constant speciation (coalescent approx)",7093.896151,-14185.79079,575.3712276,0,NA,NA,0.039289063,NA,NA,NA,NA
"5531-30000","6","Pure birth varying speciation (coalescent approx)",7111.416435,-14218.82833,542.3336844,0,NA,NA,0.044407614,NA,-0.004124822,NA,NA
"5532","1","Equilibrium constant rate",9374.337184,-18746.67286,116.6270774,0,0.25513,NA,NA,NA,NA,NA,NA
"5532","2","Equilibrium variable rate",9402.111787,-18800.21906,63.08088423,0,0.23048468,0.008046062,NA,NA,NA,NA,NA
"5532","3","Birth-death constant rates (coalescent approx)",9402.112147,-18800.21978,63.08016482,0,NA,NA,0.230546596,0.222486743,NA,NA,NA
"5532","4a","Birth-death varying speciation constant extinction (coalescent approx)",8887.23813,-17768.46722,1094.83272,0,NA,NA,0.123798778,5.36e-08,-0.035659739,NA,NA
"5532","4b","Birth-death constant speciation varying extinction (coalescent approx)",9391.497159,-18776.98528,86.31466163,0,NA,NA,0.201142227,0.188205601,NA,-0.00045909,NA
"5532","4c","Birth-death constant extinction fraction (coalescent approx)",9407.478168,-18808.9473,54.3526447,0,NA,NA,0.22698535,NA,0.004848957,NA,0.98278142
"5532","4d","Birth-death varying speciation and extinction (coalescent approx)",9435.657506,-18863.29994,0,1,NA,NA,0.235338764,0.230927316,-0.018102092,-0.026223216,NA
"5532","5","Pure birth constant speciation (coalescent approx)",7837.338119,-15672.67473,3190.625208,0,NA,NA,0.047710938,NA,NA,NA,NA
"5532","6","Pure birth varying speciation (coalescent approx)",8887.238184,-17770.47185,1092.828091,0,NA,NA,0.123805182,NA,-0.035655402,NA,NA
"5532-30000","1","Equilibrium constant rate",7062.506944,-14123.01239,1069.359438,0,0.10405,NA,NA,NA,NA,NA,NA
"5532-30000","2","Equilibrium variable rate",7396.045284,-14788.08608,404.2857474,0,0.063421248,0.027174313,NA,NA,NA,NA,NA
"5532-30000","3","Birth-death constant rates (coalescent approx)",7396.045727,-14788.08697,404.2848617,0,NA,NA,0.063342599,0.03614262,NA,NA,NA
"5532-30000","4a","Birth-death varying speciation constant extinction (coalescent approx)",7599.190402,-15192.37183,0,1,NA,NA,0.071648507,0.071648506,0.007947665,NA,NA
"5532-30000","4b","Birth-death constant speciation varying extinction (coalescent approx)",7574.254443,-15142.49991,49.87191684,0,NA,NA,0.080544974,0.080544967,NA,-0.013823554,NA
"5532-30000","4c","Birth-death constant extinction fraction (coalescent approx)",7472.219692,-14938.43041,253.9414193,0,NA,NA,0.060729411,NA,0.01683793,NA,0.866087778
"5532-30000","4d","Birth-death varying speciation and extinction (coalescent approx)",7549.743619,-15091.47228,100.8995515,0,NA,NA,0.059899083,0.059899083,0.021901959,0.019798195,NA
"5532-30000","5","Pure birth constant speciation (coalescent approx)",7278.802736,-14555.60398,636.7678525,0,NA,NA,0.040289063,NA,NA,NA,NA
"5532-30000","6","Pure birth varying speciation (coalescent approx)",7294.390803,-14584.77712,607.594709,0,NA,NA,0.04530228,NA,-0.004102371,NA,NA
"5533","1","Equilibrium constant rate",9445.955048,-18889.9086,183.7595032,0,0.25641,NA,NA,NA,NA,NA,NA
"5533","2","Equilibrium variable rate",9470.797764,-18937.59103,136.0770697,0,0.233432844,0.007386346,NA,NA,NA,NA,NA
"5533","3","Birth-death constant rates (coalescent approx)",9470.797867,-18937.59124,136.0768634,0,NA,NA,0.233487738,0.226108095,NA,NA,NA
"5533","4a","Birth-death varying speciation constant extinction (coalescent approx)",8955.276709,-17904.54442,1169.123679,0,NA,NA,0.124465117,4.66e-08,-0.035674198,NA,NA
"5533","4b","Birth-death constant speciation varying extinction (coalescent approx)",9539.838548,-19073.6681,0,1,NA,NA,0.232787226,0.232787226,NA,-0.001535114,NA
"5533","4c","Birth-death constant extinction fraction (coalescent approx)",9475.230851,-18944.45271,129.2153934,0,NA,NA,0.230473414,NA,0.004367057,NA,0.984393261
"5533","4d","Birth-death varying speciation and extinction (coalescent approx)",9510.294607,-19012.57422,61.09388536,0,NA,NA,0.271638755,0.271638707,-0.018185071,-0.024945484,NA
"5533","5","Pure birth constant speciation (coalescent approx)",7808.203726,-15614.40595,3459.262147,0,NA,NA,0.046421875,NA,NA,NA,NA
"5533","6","Pure birth varying speciation (coalescent approx)",8955.277065,-17906.54963,1167.118466,0,NA,NA,0.124529403,NA,-0.035701175,NA,NA
"5533-30000","1","Equilibrium constant rate",7098.452708,-14194.90393,1131.732407,0,0.10281,NA,NA,NA,NA,NA,NA
"5533-30000","2","Equilibrium variable rate",7427.977626,-14851.9508,474.6855399,0,0.061774511,0.027770017,NA,NA,NA,NA,NA
"5533-30000","3","Birth-death constant rates (coalescent approx)",7427.977926,-14851.9514,474.6849386,0,NA,NA,0.061825685,0.034081229,NA,NA,NA
"5533-30000","4a","Birth-death varying speciation constant extinction (coalescent approx)",7666.322624,-15326.63634,0,1,NA,NA,0.067524522,0.067524521,0.00921449,NA,NA
"5533-30000","4b","Birth-death constant speciation varying extinction (coalescent approx)",7572.086583,-15138.16426,188.4720814,0,NA,NA,0.060065552,0.060065549,NA,-0.034401502,NA
"5533-30000","4c","Birth-death constant extinction fraction (coalescent approx)",7512.82477,-15019.64063,306.9957073,0,NA,NA,0.057607357,NA,0.017892175,NA,0.851644549
"5533-30000","4d","Birth-death varying speciation and extinction (coalescent approx)",7602.108905,-15196.20296,130.433381,0,NA,NA,0.058738376,0.058731056,0.002884825,-0.022764084,NA
"5533-30000","5","Pure birth constant speciation (coalescent approx)",7329.176958,-14656.35243,670.283906,0,NA,NA,0.040492188,NA,NA,NA,NA
