sim.id,model,name,LH,aicc,delta.aicc,w,tau0,gamma,lamb0,mu0,alpha,beta,eps
5538-30000,4d,Birth-death varying speciation and extinction (coalescent approx),7167.811225,-14327.60734,136.2424501,0,NA,NA,0.054333743,0.054322546,0.020495145,0.018693018,NA
5538-30000,5,Pure birth constant speciation (coalescent approx),6870.719336,-13739.43716,724.4126301,0,NA,NA,0.035882813,NA,NA,NA,NA
5538-30000,6,Pure birth varying speciation (coalescent approx),6904.036805,-13804.06908,659.7807128,0,NA,NA,0.042970423,NA,-0.005736692,NA,NA
5539,1,Equilibrium constant rate,9629.184718,-19256.36795,132.1878345,0,0.26753,NA,NA,NA,NA,NA,NA
5539,2,Equilibrium variable rate,9651.813713,-19299.62296,88.93282607,0,0.245538126,0.006982359,NA,NA,NA,NA,NA
5539,3,Birth-death constant rates (coalescent approx),9651.813861,-19299.62325,88.93253034,0,NA,NA,0.245574087,0.238609397,NA,NA,NA
5539,4a,Birth-death varying speciation constant extinction (coalescent approx),9130.392122,-18254.7753,1133.780482,0,NA,NA,0.13132594,1.75E-08,-0.037607802,NA,NA
5539,4b,Birth-death constant speciation varying extinction (coalescent approx),9689.311432,-19372.61392,15.94186274,0,NA,NA,0.212845701,0.2128457,NA,-0.002161994,NA
5539,4c,Birth-death constant extinction fraction (coalescent approx),9655.666774,-19305.3246,83.23117887,0,NA,NA,0.242641711,NA,0.004115369,NA,0.986015732
5539,4d,Birth-death varying speciation and extinction (coalescent approx),9698.285348,-19388.55578,0,1,NA,NA,0.220415738,0.220415718,0.003076978,0.00192018,NA
5539,5,Pure birth constant speciation (coalescent approx),7863.094812,-15724.18813,3664.367648,0,NA,NA,0.046390625,NA,NA,NA,NA
5539,6,Pure birth varying speciation (coalescent approx),9130.392192,-18256.77991,1131.775868,0,NA,NA,0.131351395,NA,-0.037621646,NA,NA
5539-30000,1,Equilibrium constant rate,6880.548956,-13759.09643,862.1403346,0,0.09505,NA,NA,NA,NA,NA,NA
5539-30000,2,Equilibrium variable rate,7104.03172,-14204.05898,417.1777776,0,0.063344321,0.018858808,NA,NA,NA,NA,NA
5539-30000,3,Birth-death constant rates (coalescent approx),7104.031861,-14204.05927,417.177497,0,NA,NA,0.063380631,0.044539488,NA,NA,NA
5539-30000,4a,Birth-death varying speciation constant extinction (coalescent approx),7313.622839,-14621.23676,0,1,NA,NA,0.06568383,0.065683829,0.006289084,NA,NA
5539-30000,4b,Birth-death constant speciation varying extinction (coalescent approx),7298.928764,-14591.84861,29.38814973,0,NA,NA,0.071437934,0.071437933,NA,-0.010552303,NA
5539-30000,4c,Birth-death constant extinction fraction (coalescent approx),7158.320462,-14310.63201,310.6047534,0,NA,NA,0.059446679,NA,0.011892987,NA,0.885045771
5539-30000,4d,Birth-death varying speciation and extinction (coalescent approx),7301.418105,-14594.82135,26.41541707,0,NA,NA,0.0710536,0.071053552,0.000976641,-0.007973803,NA
5539-30000,5,Pure birth constant speciation (coalescent approx),6890.540709,-13779.07993,842.1568287,0,NA,NA,0.034140625,NA,NA,NA,NA
5539-30000,6,Pure birth varying speciation (coalescent approx),6939.192952,-13874.38145,746.8553138,0,NA,NA,0.042678641,NA,-0.006885226,NA,NA
5540,1,Equilibrium constant rate,9494.093222,-18986.18495,189.2416106,0,0.25529,NA,NA,NA,NA,NA,NA
5540,2,Equilibrium variable rate,9521.424035,-19038.8436,136.582968,0,0.231892213,0.007574788,NA,NA,NA,NA,NA
5540,3,Birth-death constant rates (coalescent approx),9521.424163,-19038.84385,136.5827129,0,NA,NA,0.231969375,0.224390234,NA,NA,NA
5540,4a,Birth-death varying speciation constant extinction (coalescent approx),9008.841225,-18011.6735,1163.753066,0,NA,NA,0.124757036,6.86E-10,-0.035644919,NA,NA
5540,4b,Birth-death constant speciation varying extinction (coalescent approx),9590.717758,-19175.42656,0,1,NA,NA,0.231485257,0.231451378,NA,-0.001479924,NA
5540,4c,Birth-death constant extinction fraction (coalescent approx),9526.275315,-19046.54168,128.8848856,0,NA,NA,0.228821003,NA,0.004502743,NA,0.984070336
5540,4d,Birth-death varying speciation and extinction (coalescent approx),9492.783786,-18977.55265,197.8739183,0,NA,NA,0.209590786,0.194141715,-0.018564883,-0.025457443,NA
5540,5,Pure birth constant speciation (coalescent approx),7826.313554,-15650.62562,3524.800947,0,NA,NA,0.045765625,NA,NA,NA,NA
5540,6,Pure birth varying speciation (coalescent approx),9008.841229,-18013.67798,1161.748582,0,NA,NA,0.124749086,NA,-0.035638481,NA,NA
5540-30000,1,Equilibrium constant rate,6972.326049,-13942.65061,944.2566185,0,0.09905,NA,NA,NA,NA,NA,NA
5540-30000,2,Equilibrium variable rate,7251.289547,-14498.57463,388.3325984,0,0.063656788,0.022325144,NA,NA,NA,NA,NA
5540-30000,3,Birth-death constant rates (coalescent approx),7251.28979,-14498.57512,388.3321138,0,NA,NA,0.063608011,0.041269543,NA,NA,NA
5540-30000,4a,Birth-death varying speciation constant extinction (coalescent approx),7446.45808,-14886.90723,0,1,NA,NA,0.068284288,0.068284286,0.006922287,NA,NA
5540-30000,4b,Birth-death constant speciation varying extinction (coalescent approx),7424.062866,-14842.1168,44.79042802,0,NA,NA,0.073225179,0.073225174,NA,-0.013097238,NA
5540-30000,4c,Birth-death constant extinction fraction (coalescent approx),7311.54255,-14617.07617,269.8310616,0,NA,NA,0.060585757,NA,0.013845481,NA,0.879200944
5540-30000,4d,Birth-death varying speciation and extinction (coalescent approx),7297.21215,-14586.40941,300.4978201,0,NA,NA,0.04855887,0.048558865,0.027461947,0.026486862,NA
5540-30000,5,Pure birth constant speciation (coalescent approx),7076.869431,-14151.73737,735.1698554,0,NA,NA,0.036714844,NA,NA,NA,NA
5540-30000,6,Pure birth varying speciation (coalescent approx),7118.558394,-14233.11232,653.794906,0,NA,NA,0.044749249,NA,-0.006383166,NA,NA
5541,1,Equilibrium constant rate,9710.932,-19419.86251,186.5039047,0,0.27969,NA,NA,NA,NA,NA,NA
5541,2,Equilibrium variable rate,9742.373812,-19480.74314,125.6232712,0,0.253062581,0.008716285,NA,NA,NA,NA,NA
5541,3,Birth-death constant rates (coalescent approx),9742.373884,-19480.74328,125.6231272,0,NA,NA,0.253122748,0.244411966,NA,NA,NA
5541,4a,Birth-death varying speciation constant extinction (coalescent approx),9247.908944,-18489.80892,1116.557494,0,NA,NA,0.136784224,6.06E-08,-0.038540044,NA,NA
5541,4b,Birth-death constant speciation varying extinction (coalescent approx),9806.187691,-19606.36641,0,1,NA,NA,0.255745821,0.255745819,NA,-0.001513188,NA
5541,4c,Birth-death constant extinction fraction (coalescent approx),9747.542163,-19489.07535,117.2910561,0,NA,NA,0.250040694,NA,0.005128294,NA,0.983766632
5541,4d,Birth-death varying speciation and extinction (coalescent approx),9629.404628,-19250.7943,355.5721138,0,NA,NA,0.223766476,0.223766436,-0.030352007,-0.059652761,NA
5541,5,Pure birth constant speciation (coalescent approx),7995.049547,-15988.0976,3618.268811,0,NA,NA,0.049152344,NA,NA,NA,NA
5541,6,Pure birth varying speciation (coalescent approx),9247.909511,-18491.81454,1114.551874,0,NA,NA,0.136866078,NA,-0.038569729,NA,NA
5541-30000,1,Equilibrium constant rate,6869.543012,-13737.08453,1005.833134,0,0.09657,NA,NA,NA,NA,NA,NA
5541-30000,2,Equilibrium variable rate,7163.204745,-14322.40501,420.5126573,0,0.060659131,0.023305175,NA,NA,NA,NA,NA
5541-30000,3,Birth-death constant rates (coalescent approx),7163.205043,-14322.40561,420.5120607,0,NA,NA,0.060605929,0.037280436,NA,NA,NA
5541-30000,4a,Birth-death varying speciation constant extinction (coalescent approx),7373.772137,-14741.53531,1.382357106,0.33,NA,NA,0.061409349,0.061409344,0.007907644,NA,NA
5541-30000,4b,Birth-death constant speciation varying extinction (coalescent approx),7348.686073,-14691.36318,51.55448484,0,NA,NA,0.07244174,0.072441738,NA,-0.013384767,NA
5541-30000,4c,Birth-death constant extinction fraction (coalescent approx),7231.920167,-14457.83137,285.0862967,0,NA,NA,0.057088208,NA,0.014732824,NA,0.867858269
5541-30000,4d,Birth-death varying speciation and extinction (coalescent approx),7375.466307,-14742.91767,0,0.67,NA,NA,0.064479533,0.064479529,0.006411226,-0.002312735,NA
5541-30000,5,Pure birth constant speciation (coalescent approx),7021.864841,-14041.72819,701.1894774,0,NA,NA,0.036710938,NA,NA,NA,NA
5541-30000,6,Pure birth varying speciation (coalescent approx),7044.421038,-14084.8376,658.0800702,0,NA,NA,0.042662166,NA,-0.004923262,NA,NA
5542,1,Equilibrium constant rate,9921.314296,-19840.62712,175.9973044,0,0.27889,NA,NA,NA,NA,NA,NA
5542,2,Equilibrium variable rate,9944.006053,-19884.0077,132.6167279,0,0.255709625,0.007220705,NA,NA,NA,NA,NA
5542,3,Birth-death constant rates (coalescent approx),9944.006628,-19884.00885,132.6155784,0,NA,NA,0.255923114,0.248728951,NA,NA,NA
5542,4a,Birth-death varying speciation constant extinction (coalescent approx),9386.104494,-18766.20017,1250.424257,0,NA,NA,0.134598622,9.75E-09,-0.038474354,NA,NA
5542,4b,Birth-death constant speciation varying extinction (coalescent approx),10011.31662,-20016.62443,0,1,NA,NA,0.254963507,0.254963499,NA,-0.001398116,NA
5542,4c,Birth-death constant extinction fraction (coalescent approx),9948.150196,-19890.29157,126.3328524,0,NA,NA,0.252673729,NA,0.004293521,NA,0.986051006
5542,4d,Birth-death varying speciation and extinction (coalescent approx),9824.300723,-19640.58675,376.0376808,0,NA,NA,0.230079225,0.23007922,-0.031671689,-0.056965769,NA
5542,5,Pure birth constant speciation (coalescent approx),8114.935888,-16227.87031,3788.754119,0,NA,NA,0.047894531,NA,NA,NA,NA
5542,6,Pure birth varying speciation (coalescent approx),9386.104495,-18768.20458,1248.419844,0,NA,NA,0.134602939,NA,-0.038470555,NA,NA
5542-30000,1,Equilibrium constant rate,6876.424026,-13750.84657,864.2483094,0,0.09541,NA,NA,NA,NA,NA,NA
5542-30000,2,Equilibrium variable rate,7112.897954,-14221.79144,393.3034307,0,0.062782411,0.01974478,NA,NA,NA,NA,NA
5542-30000,3,Birth-death constant rates (coalescent approx),7112.898164,-14221.79187,393.3030089,0,NA,NA,0.0627684,0.043006032,NA,NA,NA
5542-30000,4a,Birth-death varying speciation constant extinction (coalescent approx),7310.551902,-14615.09488,0,0.87,NA,NA,0.075216153,0.075216152,0.005536082,NA,NA
5542-30000,4b,Birth-death constant speciation varying extinction (coalescent approx),7308.62833,-14611.24773,3.847142774,0.13,NA,NA,0.071501828,0.071501827,NA,-0.011189586,NA
5542-30000,4c,Birth-death constant extinction fraction (coalescent approx),7170.559058,-14335.10919,279.9856882,0,NA,NA,0.05879736,NA,0.012507622,NA,0.880663456
5542-30000,4d,Birth-death varying speciation and extinction (coalescent approx),7205.084515,-14402.15414,212.9407313,0,NA,NA,0.045967474,0.045915677,0.022151511,0.020354715,NA
5542-30000,5,Pure birth constant speciation (coalescent approx),6917.240707,-13832.47993,782.6149478,0,NA,NA,0.034695313,NA,NA,NA,NA
5542-30000,6,Pure birth varying speciation (coalescent approx),6958.176297,-13912.34813,702.7467436,0,NA,NA,0.042579774,NA,-0.006413816,NA,NA
5543,1,Equilibrium constant rate,9545.539131,-19089.07676,203.2441792,0,0.26833,NA,NA,NA,NA,NA,NA
5543,2,Equilibrium variable rate,9575.893144,-19147.78178,144.5391574,0,0.242584755,0.008489473,NA,NA,NA,NA,NA
5543,3,Birth-death constant rates (coalescent approx),9575.893319,-19147.78213,144.5388076,0,NA,NA,0.242545089,0.234061804,NA,NA,NA
5543,4a,Birth-death varying speciation constant extinction (coalescent approx),9070.867538,-18135.72606,1156.594877,0,NA,NA,0.131153222,2.02E-08,-0.037384969,NA,NA
5543,4b,Birth-death constant speciation varying extinction (coalescent approx),9642.504354,-19278.9997,13.32124435,0,NA,NA,0.247303305,0.24727928,NA,-0.001786128,NA
5543,4c,Birth-death constant extinction fraction (coalescent approx),9581.29889,-19156.58877,135.7321721,0,NA,NA,0.239200327,NA,0.005034006,NA,0.983187293
5543,4d,Birth-death varying speciation and extinction (coalescent approx),9650.167983,-19292.32094,0,1,NA,NA,0.249597224,0.249597222,-0.003834733,-0.006188687,NA
5543,5,Pure birth constant speciation (coalescent approx),7908.083065,-15814.16463,3478.156312,0,NA,NA,0.048371094,NA,NA,NA,NA
5543,6,Pure birth varying speciation (coalescent approx),9070.86755,-18137.73059,1154.590345,0,NA,NA,0.13113036,NA,-0.037378065,NA,NA
5543-30000,1,Equilibrium constant rate,7222.430629,-14442.85979,932.9866893,0,0.10377,NA,NA,NA,NA,NA,NA
5543-30000,2,Equilibrium variable rate,7474.839329,-14945.67425,430.1722274,0,0.067899297,0.021922141,NA,NA,NA,NA,NA
